         0         0        -1        -1         0         0        -1        -1         0        -1        -1         0         6        -1        -1         0         0         0         0         0         0         0        -1         0         0         0         0         0        -1         0         0        -1         0         0        -1         0         0         0         0         0         0         0        -1         0         0         0         0         0        -1         0         0        -1         0         0        -1         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
         0         0        -1         0        -1         0        -1         0        -1        -1         0        -1        -1         6        -1         0         0         0         0         0         0         0         0        -1         0         0         0         0         0        -1         0         0        -1         0        -1         0         0         0         0         0         0         0         0        -1         0         0         0         0         0        -1         0         0        -1         0        -1         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
         0         0         0        -1        -1         0         0        -1        -1         0        -1        -1        -1        -1         8         0         0         0         0         0         0         0         0         0        -1         0         0         0         0         0        -1         0         0        -1        -1         0         0         0         0         0         0         0         0         0        -1         0         0         0         0         0        -1         0         0        -1        -1         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
        -1        -1         0         0         0        -1         0         0         0         0         0         0         0         0         0         4        -1        -1        -1        -1        -1        -1         0         0         0        -1        -1        -1         0         0         0         0         0         0         0        -1         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0        -1        -1        -1         0         0         0         0         0         0         0         0         0         0         0         0
        -1         0        -1         0         0         0        -1         0         0         0         0         0         0         0         0        -1         4        -1        -1        -1         0         0        -1        -1         0        -1         0         0        -1        -1         0         0         0         0         0         0        -1         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0        -1         0         0        -1        -1         0         0         0         0         0         0         0         0         0         0
        -1         0         0        -1         0         0         0        -1         0         0         0         0         0         0         0        -1        -1         6        -1         0        -1         0        -1         0        -1         0        -1         0        -1         0        -1         0         0         0         0         0         0        -1         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0        -1         0        -1         0        -1         0         0         0         0         0         0         0         0         0
        -1         0         0         0        -1         0         0         0        -1         0         0         0         0         0         0        -1        -1        -1         6         0         0        -1         0        -1        -1         0         0        -1         0        -1        -1         0         0         0         0         0         0         0        -1         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0        -1         0        -1        -1         0         0         0         0         0         0         0         0         0
         0        -1        -1         0         0         0         0         0         0        -1         0         0         0         0         0        -1        -1         0         0         6        -1        -1        -1        -1         0        -1         0         0         0         0         0        -1        -1         0         0         0         0         0         0        -1         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0        -1         0         0         0         0         0        -1        -1         0         0         0         0         0         0         0
         0        -1         0        -1         0         0         0         0         0         0        -1         0         0         0         0        -1         0        -1         0        -1         8        -1        -1         0        -1         0        -1         0         0         0         0        -1         0        -1         0         0         0         0         0         0        -1         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0        -1         0         0         0         0        -1         0        -1         0         0         0         0         0         0
         0        -1         0         0        -1         0         0         0         0         0         0        -1         0         0         0        -1         0         0        -1        -1        -1         8         0        -1        -1         0         0        -1         0         0         0         0        -1        -1         0         0         0         0         0         0         0        -1         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0        -1         0         0         0         0        -1        -1         0         0         0         0         0         0
         0         0        -1        -1         0         0         0         0         0         0         0         0        -1         0         0         0        -1        -1         0        -1        -1         0         8        -1        -1         0         0         0        -1         0         0        -1         0         0        -1         0         0         0         0         0         0         0        -1         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0        -1         0         0        -1         0         0        -1         0         0         0         0         0
         0         0        -1         0        -1         0         0         0         0         0         0         0         0        -1         0         0        -1         0        -1        -1         0        -1        -1         8        -1         0         0         0         0        -1         0         0        -1         0        -1         0         0         0         0         0         0         0         0        -1         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0        -1         0         0        -1         0        -1         0         0         0         0         0
         0         0         0        -1        -1         0         0         0         0         0         0         0         0         0        -1         0         0        -1        -1         0        -1        -1        -1        -1        10         0         0         0         0         0        -1         0         0        -1        -1         0         0         0         0         0         0         0         0         0        -1         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0        -1         0         0        -1        -1         0         0         0         0         0
         0         0         0         0         0        -1        -1         0         0        -1         0         0         0         0         0        -1        -1         0         0        -1         0         0         0         0         0         6        -1        -1        -1        -1         0        -1        -1         0         0         0         0         0         0         0         0         0         0         0         0        -1         0         0         0         0         0         0         0         0         0        -1         0         0         0         0         0         0         0         0         0        -1        -1         0         0         0
         0         0         0         0         0        -1         0        -1         0         0        -1         0         0         0         0        -1         0        -1         0         0        -1         0         0         0         0        -1         8        -1        -1         0        -1        -1         0        -1         0         0         0         0         0         0         0         0         0         0         0         0        -1         0         0         0         0         0         0         0         0         0        -1         0         0         0         0         0         0         0         0        -1         0        -1         0         0
         0         0         0         0         0        -1         0         0        -1         0         0        -1         0         0         0        -1         0         0        -1         0         0        -1         0         0         0        -1        -1         8         0        -1        -1         0        -1        -1         0         0         0         0         0         0         0         0         0         0         0         0         0        -1         0         0         0         0         0         0         0         0         0        -1         0         0         0         0         0         0         0         0        -1        -1         0         0
         0         0         0         0         0         0        -1        -1         0         0         0         0        -1         0         0         0        -1        -1         0         0         0         0        -1         0         0        -1        -1         0         8        -1        -1        -1         0         0        -1         0         0         0         0         0         0         0         0         0         0         0         0         0        -1         0         0         0         0         0         0         0         0         0        -1         0         0         0         0         0         0        -1         0         0        -1         0
         0         0         0         0         0         0        -1         0        -1         0         0         0         0        -1         0         0        -1         0        -1         0         0         0         0        -1         0        -1         0        -1        -1         8        -1         0        -1         0        -1         0         0         0         0         0         0         0         0         0         0         0         0         0         0        -1         0         0         0         0         0         0         0         0         0        -1         0         0         0         0         0         0        -1         0        -1         0
         0         0         0         0         0         0         0        -1        -1         0         0         0         0         0        -1         0         0        -1        -1         0         0         0         0         0        -1         0        -1        -1        -1        -1        10         0         0        -1        -1         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0        -1         0         0         0         0         0         0         0         0         0        -1         0         0         0         0         0         0        -1        -1         0
         0         0         0         0         0         0         0         0         0        -1        -1         0        -1         0         0         0         0         0         0        -1        -1         0        -1         0         0        -1        -1         0        -1         0         0        10        -1        -1        -1         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0        -1         0         0         0         0         0         0         0         0         0        -1         0         0         0        -1         0         0         0        -1
         0         0         0         0         0         0         0         0         0        -1         0        -1         0        -1         0         0         0         0         0        -1         0        -1         0        -1         0        -1         0        -1         0        -1         0        -1        10        -1        -1         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0        -1         0         0         0         0         0         0         0         0         0        -1         0         0         0        -1         0         0        -1
         0         0         0         0         0         0         0         0         0         0        -1        -1         0         0        -1         0         0         0         0         0        -1        -1         0         0        -1         0        -1        -1         0         0        -1        -1        -1        12        -1         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0        -1         0         0         0         0         0         0         0         0         0        -1         0         0         0        -1         0        -1
         0         0         0         0         0         0         0         0         0         0         0         0        -1        -1        -1         0         0         0         0         0         0         0        -1        -1        -1         0         0         0        -1        -1        -1        -1        -1        -1        12         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0        -1         0         0         0         0         0         0         0         0         0        -1         0         0         0        -1        -1
        -1        -1         0         0         0        -1         0         0         0         0         0         0         0         0         0        -1         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         4        -1        -1        -1        -1        -1        -1         0         0         0        -1        -1        -1         0         0         0         0         0         0         0        -1        -1        -1         0         0         0         0         0         0         0         0         0         0         0         0
        -1         0        -1         0         0         0        -1         0         0         0         0         0         0         0         0         0        -1         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0        -1         4        -1        -1        -1         0         0        -1        -1         0        -1         0         0        -1        -1         0         0         0         0         0        -1         0         0        -1        -1         0         0         0         0         0         0         0         0         0         0
        -1         0         0        -1         0         0         0        -1         0         0         0         0         0         0         0         0         0        -1         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0        -1        -1         6        -1         0        -1         0        -1         0        -1         0        -1         0        -1         0        -1         0         0         0         0         0        -1         0        -1         0        -1         0         0         0         0         0         0         0         0         0
        -1         0         0         0        -1         0         0         0        -1         0         0         0         0         0         0         0         0         0        -1         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0        -1        -1        -1         6         0         0        -1         0        -1        -1         0         0        -1         0        -1        -1         0         0         0         0         0         0        -1         0        -1        -1         0         0         0         0         0         0         0         0         0
         0        -1        -1         0         0         0         0         0         0        -1         0         0         0         0         0         0         0         0         0        -1         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0        -1        -1         0         0         6        -1        -1        -1        -1         0        -1         0         0         0         0         0        -1        -1         0         0        -1         0         0         0         0         0        -1        -1         0         0         0         0         0         0         0
         0        -1         0        -1         0         0         0         0         0         0        -1         0         0         0         0         0         0         0         0         0        -1         0         0         0         0         0         0         0         0         0         0         0         0         0         0        -1         0        -1         0        -1         8        -1        -1         0        -1         0        -1         0         0         0         0        -1         0        -1         0         0        -1         0         0         0         0        -1         0        -1         0         0         0         0         0         0
         0        -1         0         0        -1         0         0         0         0         0         0        -1         0         0         0         0         0         0         0         0         0        -1         0         0         0         0         0         0         0         0         0         0         0         0         0        -1         0         0        -1        -1        -1         8         0        -1        -1         0         0        -1         0         0         0         0        -1        -1         0         0         0        -1         0         0         0         0        -1        -1         0         0         0         0         0         0
         0         0        -1        -1         0         0         0         0         0         0         0         0        -1         0         0         0         0         0         0         0         0         0        -1         0         0         0         0         0         0         0         0         0         0         0         0         0        -1        -1         0        -1        -1         0         8        -1        -1         0         0         0        -1         0         0        -1         0         0        -1         0         0         0        -1         0         0        -1         0         0        -1         0         0         0         0         0
         0         0        -1         0        -1         0         0         0         0         0         0         0         0        -1         0         0         0         0         0         0         0         0         0        -1         0         0         0         0         0         0         0         0         0         0         0         0        -1         0        -1        -1         0        -1        -1         8        -1         0         0         0         0        -1         0         0        -1         0        -1         0         0         0         0        -1         0         0        -1         0        -1         0         0         0         0         0
         0         0         0        -1        -1         0         0         0         0         0         0         0         0         0        -1         0         0         0         0         0         0         0         0         0        -1         0         0         0         0         0         0         0         0         0         0         0         0        -1        -1         0        -1        -1        -1        -1        10         0         0         0         0         0        -1         0         0        -1        -1         0         0         0         0         0        -1         0         0        -1        -1         0         0         0         0         0
         0         0         0         0         0        -1        -1         0         0        -1         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0        -1         0         0         0         0         0         0         0         0         0        -1        -1         0         0        -1         0         0         0         0         0         6        -1        -1        -1        -1         0        -1        -1         0         0        -1         0         0         0         0         0         0         0         0         0        -1        -1         0         0         0
         0         0         0         0         0        -1         0        -1         0         0        -1         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0        -1         0         0         0         0         0         0         0         0        -1         0        -1         0         0        -1         0         0         0         0        -1         8        -1        -1         0        -1        -1         0        -1         0         0        -1         0         0         0         0         0         0         0         0        -1         0        -1         0         0
         0         0         0         0         0        -1         0         0        -1         0         0        -1         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0        -1         0         0         0         0         0         0         0        -1         0         0        -1         0         0        -1         0         0         0        -1        -1         8         0        -1        -1         0        -1        -1         0         0         0        -1         0         0         0         0         0         0         0         0        -1        -1         0         0
         0         0         0         0         0         0        -1        -1         0         0         0         0        -1         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0        -1         0         0         0         0         0         0         0        -1        -1         0         0         0         0        -1         0         0        -1        -1         0         8        -1        -1        -1         0         0        -1         0         0         0        -1         0         0         0         0         0         0        -1         0         0        -1         0
         0         0         0         0         0         0        -1         0        -1         0         0         0         0        -1         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0        -1         0         0         0         0         0         0        -1         0        -1         0         0         0         0        -1         0        -1         0        -1        -1         8        -1         0        -1         0        -1         0         0         0         0        -1         0         0         0         0         0         0        -1         0        -1         0
         0         0         0         0         0         0         0        -1        -1         0         0         0         0         0        -1         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0        -1         0         0         0         0         0         0        -1        -1         0         0         0         0         0        -1         0        -1        -1        -1        -1        10         0         0        -1        -1         0         0         0         0         0        -1         0         0         0         0         0         0        -1        -1         0
         0         0         0         0         0         0         0         0         0        -1        -1         0        -1         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0        -1         0         0         0         0         0         0         0        -1        -1         0        -1         0         0        -1        -1         0        -1         0         0        10        -1        -1        -1         0         0         0         0         0         0        -1         0         0         0        -1         0         0         0        -1
         0         0         0         0         0         0         0         0         0        -1         0        -1         0        -1         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0        -1         0         0         0         0         0         0        -1         0        -1         0        -1         0        -1         0        -1         0        -1         0        -1        10        -1        -1         0         0         0         0         0         0         0        -1         0         0         0        -1         0         0        -1
         0         0         0         0         0         0         0         0         0         0        -1        -1         0         0        -1         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0        -1         0         0         0         0         0         0        -1        -1         0         0        -1         0        -1        -1         0         0        -1        -1        -1        12        -1         0         0         0         0         0         0         0         0        -1         0         0         0        -1         0        -1
         0         0         0         0         0         0         0         0         0         0         0         0        -1        -1        -1         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0        -1         0         0         0         0         0         0         0        -1        -1        -1         0         0         0        -1        -1        -1        -1        -1        -1        12         0         0         0         0         0         0         0         0         0        -1         0         0         0        -1        -1
         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0        -1        -1         0         0        -1         0         0         0         0         0        -1         0         0         0         0         0         0         0         0         0        -1        -1         0         0        -1         0         0         0         0         0        -1         0         0         0         0         0         0         0         0         0         8        -1        -1        -1        -1         0        -1        -1         0         0        -1        -1         0         0         0
         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0        -1         0        -1         0         0        -1         0         0         0         0         0        -1         0         0         0         0         0         0         0         0        -1         0        -1         0         0        -1         0         0         0         0         0        -1         0         0         0         0         0         0         0         0        -1        10        -1        -1         0        -1        -1         0        -1         0        -1         0        -1         0         0
         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0        -1         0         0        -1         0         0        -1         0         0         0         0         0        -1         0         0         0         0         0         0         0        -1         0         0        -1         0         0        -1         0         0         0         0         0        -1         0         0         0         0         0         0         0        -1        -1        10         0        -1        -1         0        -1        -1         0         0        -1        -1         0         0
         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0        -1        -1         0         0         0         0        -1         0         0         0         0         0        -1         0         0         0         0         0         0         0        -1        -1         0         0         0         0        -1         0         0         0         0         0        -1         0         0         0         0         0         0        -1        -1         0        10        -1        -1        -1         0         0        -1        -1         0         0        -1         0
         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0        -1         0        -1         0         0         0         0        -1         0         0         0         0         0        -1         0         0         0         0         0         0        -1         0        -1         0         0         0         0        -1         0         0         0         0         0        -1         0         0         0         0         0        -1         0        -1        -1        10        -1         0        -1         0        -1         0        -1         0        -1         0
         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0        -1        -1         0         0         0         0         0        -1         0         0         0         0         0        -1         0         0         0         0         0         0        -1        -1         0         0         0         0         0        -1         0         0         0         0         0        -1         0         0         0         0         0        -1        -1        -1        -1        12         0         0        -1        -1         0         0        -1        -1         0
         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0        -1        -1         0        -1         0         0         0         0         0         0         0         0        -1         0         0         0         0         0         0         0        -1        -1         0        -1         0         0         0         0         0         0         0         0        -1         0         0         0        -1        -1         0        -1         0         0        12        -1        -1        -1        -1         0         0         0        -1
         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0        -1         0        -1         0        -1         0         0         0         0         0         0         0         0        -1         0         0         0         0         0         0        -1         0        -1         0        -1         0         0         0         0         0         0         0         0        -1         0         0        -1         0        -1         0        -1         0        -1        12        -1        -1         0        -1         0         0        -1
         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0        -1        -1         0         0        -1         0         0         0         0         0         0         0         0        -1         0         0         0         0         0         0        -1        -1         0         0        -1         0         0         0         0         0         0         0         0        -1         0         0        -1        -1         0         0        -1        -1        -1        14        -1         0         0        -1         0        -1
         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0        -1        -1        -1         0         0         0         0         0         0         0         0         0        -1         0         0         0         0         0         0         0        -1        -1        -1         0         0         0         0         0         0         0         0         0        -1         0         0         0        -1        -1        -1        -1        -1        -1        14         0         0         0        -1        -1
         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0        -1        -1         0        -1         0         0        -1         0         0         0         0         0         0         0         0         0         0         0         0         0        -1        -1         0        -1         0         0        -1         0         0         0        -1        -1         0        -1         0         0        -1         0         0         0        12        -1        -1        -1        -1
         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0        -1         0        -1         0        -1         0         0        -1         0         0         0         0         0         0         0         0         0         0         0         0        -1         0        -1         0        -1         0         0        -1         0         0        -1         0        -1         0        -1         0         0        -1         0         0        -1        12        -1        -1        -1
         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0        -1        -1         0         0        -1         0         0        -1         0         0         0         0         0         0         0         0         0         0         0         0        -1        -1         0         0        -1         0         0        -1         0         0        -1        -1         0         0        -1         0         0        -1         0        -1        -1        14        -1        -1
         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0        -1        -1        -1         0         0         0        -1         0         0         0         0         0         0         0         0         0         0         0         0         0        -1        -1        -1         0         0         0        -1         0         0         0        -1        -1        -1         0         0         0        -1        -1        -1        -1        14        -1
         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0        -1        -1        -1        -1         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0        -1        -1        -1        -1         0         0         0         0         0         0        -1        -1        -1        -1        -1        -1        -1        -1        16
